Visit_ID,Avg_Session_Duration,Pages_Per_Session,Channel,Zone,Order
103225,3.75,2,Paid Search,South,1
103226,9,2,Direct,North,1
103227,12,2,Paid Search,North,1
103228,3,4,Paid Search,North,1
103229,2.25,1,Paid Search,North,0
103230,6,1,Paid Search,North,0
103231,9,2,Paid Search,North,1
103232,2.25,1,Paid Search,South,1
103233,3,1,Paid Search,South,1
103234,4.5,2,Paid Search,North,0
103235,1,1,Paid Search,South,1
103236,6,2,Paid Search,North,0
103237,1.5,1,Paid Search,North,0
103238,5.25,2,Direct,North,1
103239,3,2,Paid Search,North,0
103240,7.5,3,Paid Search,North,1
103241,6,2,Paid Search,North,0
103242,1.5,1,Paid Search,South,1
103243,12,4,Paid Search,South,1
103244,3,2,Direct,South,1
103245,3,3,Direct,North,1
103246,6,1,Direct,North,1
103247,3,4,Paid Search,North,1
103248,1.5,1,Paid Search,North,0
103249,6,2,Paid Search,South,1
103250,4.5,4,Paid Search,South,1
103251,1.5,1,Paid Search,South,1
103252,3,2,Paid Search,North,0
103253,7.5,2,Paid Search,North,1
103254,6,3,Paid Search,South,1
103255,2.25,1,Paid Search,South,1
103256,15,1,Paid Search,North,1
103257,6,2,Paid Search,North,0
103258,3,1,Paid Search,North,0
103259,3.75,4,Paid Search,North,1
103260,2.75,1,Paid Search,North,0
103261,3,2,Paid Search,South,1
103262,6,4,Paid Search,North,1
103263,4.5,4,Paid Search,South,1
103264,3,4,Direct,South,1
103265,2.5,1,Paid Search,South,1
103266,3.75,3,Paid Search,North,1
103267,9,4,Direct,North,1
103268,6,3,Paid Search,North,1
103269,3.5,4,Paid Search,North,1
103270,6,2,Paid Search,North,0
103271,4.5,3,Paid Search,North,1
103272,3,4,Paid Search,South,1
103273,12,4,Paid Search,North,1
103274,12,4,Paid Search,North,1
103275,7.5,1,Direct,North,1
103276,2.25,1,Paid Search,North,0
103277,4.5,2,Paid Search,South,1
103278,3,4,Paid Search,South,1
103279,1.5,1,Paid Search,North,0
103280,6,4,Paid Search,North,1
103281,3.75,4,Paid Search,South,1
103282,3,2,Paid Search,North,0
103283,4.5,4,Paid Search,North,1
103284,3.75,4,Paid Search,North,1
103285,6,2,Paid Search,North,0
103286,11.75,1,Paid Search,North,1
103287,12,3,Paid Search,North,1
103288,12,4,Direct,South,1
103289,3,4,Paid Search,North,1
103290,6,4,Paid Search,North,1
103291,3,2,Direct,South,1
103292,9,4,Paid Search,North,1
103293,6,4,Paid Search,South,1
103294,10.5,4,Paid Search,North,1
103295,12,2,Direct,North,1
103296,12,2,Paid Search,North,1
103297,3,4,Paid Search,North,1
103298,2.5,1,Paid Search,North,0
103299,4.5,4,Paid Search,South,1
103300,5.25,2,Paid Search,South,1
103301,1.5,1,Paid Search,North,0
103302,9,1,Paid Search,North,1
103303,6,2,Paid Search,North,0
103304,2.5,1,Paid Search,North,0
103305,12,2,Paid Search,South,1
103306,1.5,1,Paid Search,North,0
103307,7.5,4,Paid Search,South,1
103308,3,3,Paid Search,North,1
103309,2,1,Paid Search,South,1
103310,2.25,1,Paid Search,North,0
103311,12,4,Direct,South,1
103312,6,1,Paid Search,North,0
103313,6,4,Paid Search,South,1
103314,3,3,Paid Search,South,1
103315,1,1,Paid Search,North,0
103316,9,4,Paid Search,North,1
103317,3,3,Paid Search,South,1
103318,6,4,Paid Search,North,1
103319,3,2,Direct,North,1
103320,3.75,4,Paid Search,North,1
103321,7.5,2,Paid Search,North,1
103322,6,3,Paid Search,North,1
103323,6,1,Paid Search,South,1
103324,4.5,2,Paid Search,North,0
103325,4.5,3,Paid Search,North,1
103326,2,1,Paid Search,North,0
103327,3,4,Paid Search,South,1
103328,6,3,Paid Search,North,1
103329,9,2,Paid Search,North,1
103330,1.5,1,Paid Search,North,0
103331,6,4,Paid Search,South,1
103332,4.5,2,Direct,North,1
103333,15,2,Paid Search,North,1
103334,12,4,Paid Search,South,1
103335,6,4,Paid Search,South,1
103336,1.5,1,Paid Search,North,0
103337,3.25,4,Paid Search,South,1
103338,3.75,2,Paid Search,North,0
103339,6,4,Paid Search,North,1
103340,2.5,1,Paid Search,North,0
103341,6,4,Direct,South,1
103342,5.25,4,Paid Search,North,1
103343,4.5,3,Paid Search,North,1
103344,4.5,1,Direct,North,1
103345,2.5,1,Paid Search,North,0
103346,3.75,2,Paid Search,North,0
103347,3.25,4,Paid Search,North,1
103348,6,4,Paid Search,North,1
103349,1.5,1,Direct,North,1
103350,2.25,1,Direct,North,1
103351,2.25,1,Paid Search,North,0
103352,2.25,1,Paid Search,North,0
103353,4.5,4,Paid Search,South,1
103354,3,2,Paid Search,North,0
103355,2.5,1,Direct,North,1
103356,6,2,Paid Search,North,0
103357,3,4,Paid Search,North,1
103358,9,2,Paid Search,North,1
103359,3,2,Paid Search,North,0
103360,7.5,4,Paid Search,North,1
103361,4.5,4,Direct,North,1
103362,3,3,Paid Search,South,1
103363,3,2,Paid Search,South,1
103364,1.5,1,Paid Search,North,0
103365,4.5,1,Paid Search,North,0
103366,3,4,Direct,South,1
103367,4.5,1,Paid Search,South,1
103368,4.5,4,Paid Search,North,1
103369,9,2,Paid Search,North,1
103370,4.5,4,Paid Search,South,1
103371,9,4,Paid Search,North,1
103372,4.5,4,Paid Search,South,1
103373,2.5,1,Paid Search,North,0
103374,15,4,Paid Search,South,1
103375,15,4,Direct,South,1
103376,12,4,Direct,South,1
103377,4.5,3,Paid Search,South,1
103378,1.75,1,Paid Search,South,1
103379,9,2,Paid Search,North,1
103380,1.5,1,Paid Search,North,0
103381,5,4,Paid Search,North,1
103382,4.5,4,Paid Search,South,1
103383,5.5,4,Paid Search,North,1
103384,3,1,Paid Search,North,0
103385,7.5,2,Direct,South,1
103386,4.5,1,Paid Search,South,1
103387,4.5,2,Paid Search,North,0
103388,4.5,4,Paid Search,North,1
103389,3.75,4,Direct,South,1
103390,2.25,1,Direct,South,1
103391,4.5,2,Paid Search,South,1
103392,3,4,Paid Search,North,1
103393,9,4,Paid Search,South,1
103394,1.5,1,Paid Search,North,0
103395,2.25,1,Paid Search,South,1
103396,9.75,3,Direct,South,1
103397,3,4,Paid Search,South,1
103398,9,2,Paid Search,South,1
103399,3,1,Paid Search,North,0
103400,6,1,Paid Search,North,0
103401,4.5,4,Paid Search,South,1
103402,4.5,4,Direct,North,1
103403,6,2,Direct,South,1
103404,3.5,2,Paid Search,North,0
103405,4.5,4,Paid Search,North,1
103406,6,1,Paid Search,North,0
103407,6,4,Paid Search,North,1
103408,3.75,2,Paid Search,North,0
103409,6,2,Paid Search,South,1
103410,3,2,Paid Search,North,0
103411,6,4,Paid Search,North,1
103412,8.25,2,Paid Search,South,1
103413,3,2,Direct,North,1
103414,2.5,1,Paid Search,South,1
103415,6,2,Paid Search,North,0
103416,9,2,Paid Search,South,1
103417,3,1,Paid Search,North,0
103418,4.5,2,Direct,North,1
103419,5.25,2,Paid Search,North,0
103420,4.5,2,Paid Search,North,0
103421,3.75,3,Paid Search,South,1
103422,3,2,Paid Search,North,0
103423,3,3,Paid Search,South,1
103424,5.25,3,Paid Search,North,1
103425,3,2,Paid Search,North,0
103426,4.5,3,Paid Search,North,1
103427,7,2,Paid Search,North,1
103428,4.5,3,Paid Search,North,1
103429,2.25,1,Paid Search,North,0
103430,4.5,4,Direct,South,1
103431,1.25,1,Direct,North,1
103432,6,3,Direct,South,1
103433,1.5,1,Paid Search,North,0
103434,6,2,Direct,North,1
103435,2.25,1,Paid Search,South,1
103436,3,1,Paid Search,South,1
103437,1.5,1,Direct,South,1
103438,6,4,Paid Search,North,1
103439,10.5,4,Direct,North,1
103440,3,1,Direct,North,1
103441,3,4,Paid Search,North,1
103442,3,3,Paid Search,South,1
103443,5,3,Direct,South,1
103444,3,4,Direct,North,1
103445,12,3,Paid Search,South,1
103446,2.25,1,Direct,North,1
103447,9,4,Paid Search,North,1
103448,1.75,1,Paid Search,South,1
103449,3,4,Paid Search,South,1
103450,3.75,3,Direct,South,1
103451,9,2,Paid Search,North,1
103452,1.5,1,Paid Search,South,1
103453,3,4,Paid Search,South,1
103454,6,4,Paid Search,North,1
103455,6,3,Paid Search,South,1
103456,6,1,Paid Search,North,0
103457,2.75,1,Paid Search,South,1
103458,3,4,Paid Search,South,1
103459,1.5,1,Paid Search,North,0
103460,4.5,2,Paid Search,South,1
103461,9,2,Paid Search,North,1
103462,3.75,3,Paid Search,South,1
103463,3,1,Paid Search,South,1
103464,3,4,Direct,North,1
103465,4.5,1,Direct,North,1
103466,6,4,Paid Search,South,1
103467,6,2,Paid Search,North,0
103468,12,3,Paid Search,South,1
103469,8.25,2,Direct,South,1
103470,6,3,Paid Search,South,1
103471,6,2,Paid Search,South,1
103472,1.5,1,Direct,North,1
103473,2.25,1,Paid Search,North,0
103474,1.5,1,Direct,North,1
103475,4.5,2,Paid Search,North,0
103476,4.5,4,Paid Search,North,1
103477,9.75,4,Paid Search,North,1
103478,6,2,Paid Search,North,0
103479,3,4,Direct,South,1
103480,3.75,4,Paid Search,North,1
103481,3,1,Paid Search,North,0
103482,6,1,Paid Search,North,0
103483,7.5,4,Paid Search,North,1
103484,3.75,2,Paid Search,South,1
103485,3,4,Paid Search,North,1
103486,1.5,1,Paid Search,North,0
103487,3,4,Paid Search,South,1
103488,6,4,Paid Search,North,1
103489,2.5,1,Paid Search,South,1
103490,1.5,1,Paid Search,South,1
103491,3,2,Paid Search,South,1
103492,6.75,4,Direct,South,1
103493,1.5,1,Paid Search,North,0
103494,1.5,1,Paid Search,North,0
103495,3,2,Paid Search,South,1
103496,6,4,Paid Search,South,1
103497,9,1,Paid Search,North,1
103498,6,3,Paid Search,North,1
103499,4.5,2,Paid Search,North,0
103500,1.5,1,Paid Search,South,1
103501,6,1,Paid Search,North,0
103502,9,4,Paid Search,South,1
103503,2.25,1,Paid Search,South,1
103504,6,4,Paid Search,North,1
103505,6,4,Paid Search,North,1
103506,2.5,1,Paid Search,North,0
103507,3.75,2,Paid Search,South,1
103508,3.75,2,Paid Search,North,0
103509,6,2,Paid Search,North,0
103510,9.75,2,Paid Search,North,1
103511,3,2,Paid Search,North,0
103512,9,2,Paid Search,South,1
103513,3.75,4,Direct,South,1
103514,3,4,Paid Search,North,1
103515,6,1,Paid Search,North,0
103516,1.5,1,Paid Search,North,0
103517,1.5,1,Paid Search,South,1
103518,9,4,Paid Search,South,1
103519,1.5,1,Paid Search,South,1
103520,1.5,1,Paid Search,North,0
103521,6,4,Direct,South,1
103522,4.5,2,Paid Search,South,1
103523,12,4,Paid Search,South,1
103524,6,4,Paid Search,South,1
103525,4.5,4,Paid Search,North,1
103526,6.5,3,Paid Search,South,1
103527,3.75,3,Direct,North,1
103528,1,1,Paid Search,South,1
103529,9,4,Paid Search,North,1
103530,1.5,1,Paid Search,South,1
103531,9,1,Direct,South,1
103532,3.75,4,Paid Search,South,1
103533,3,4,Paid Search,North,1
103534,6,3,Paid Search,North,1
103535,6,2,Paid Search,North,0
103536,5.25,1,Direct,South,1
103537,1.5,1,Paid Search,North,0
103538,4.5,4,Paid Search,South,1
103539,12,4,Paid Search,North,1
103540,4.5,1,Paid Search,North,0
103541,3,1,Paid Search,North,0
103542,6,4,Paid Search,North,1
103543,7.5,4,Paid Search,North,1
103544,4.5,1,Paid Search,South,1
103545,3,4,Paid Search,North,1
103546,6,2,Paid Search,North,0
103547,6,4,Paid Search,North,1
103548,6,1,Paid Search,South,1
103549,3,4,Paid Search,North,1
103550,12,1,Paid Search,South,1
103551,3,4,Direct,North,1
103552,1.5,1,Paid Search,South,1
103553,12,1,Paid Search,North,1
103554,3,1,Paid Search,North,0
103555,2.25,1,Direct,North,1
103556,3,1,Paid Search,South,1
103557,4.5,3,Paid Search,South,1
103558,5.25,4,Paid Search,North,1
103559,6,4,Paid Search,South,1
103560,4.5,2,Paid Search,South,1
103561,6,4,Paid Search,North,1
103562,6,4,Paid Search,North,1
103563,1.5,1,Paid Search,South,1
103564,9,4,Paid Search,North,1
103565,6,2,Direct,North,1
103566,6,2,Paid Search,South,1
103567,3,3,Paid Search,South,1
103568,6,2,Paid Search,South,1
103569,12,1,Paid Search,North,1
103570,12,2,Paid Search,South,1
103571,6,4,Paid Search,North,1
103572,7.5,2,Paid Search,South,1
103573,6,4,Paid Search,South,1
103574,3.75,4,Direct,North,1
103575,2.25,1,Paid Search,North,0
103576,3.75,3,Paid Search,South,1
103577,3,1,Paid Search,South,1
103578,6,2,Direct,South,1
103579,9,4,Paid Search,North,1
103580,6,3,Direct,North,1
103581,4.5,3,Paid Search,South,1
103582,3,3,Paid Search,North,1
103583,2.25,1,Paid Search,North,0
103584,9,1,Direct,North,1
103585,3,4,Paid Search,North,1
103586,4.5,4,Paid Search,North,1
103587,2.25,1,Paid Search,South,1
103588,3,1,Paid Search,North,0
103589,4.5,3,Paid Search,North,1
103590,3,3,Paid Search,South,1
103591,3,3,Paid Search,North,1
103592,6,4,Paid Search,North,1
103593,5.25,4,Direct,North,1
103594,6,4,Paid Search,South,1
103595,6,3,Direct,North,1
103596,1.5,1,Paid Search,North,0
103597,6,4,Paid Search,North,1
103598,6,4,Direct,North,1
103599,4.5,2,Paid Search,South,1
103600,6,2,Direct,North,1
103601,1.75,1,Paid Search,North,0
103602,2.25,1,Paid Search,North,0
103603,6,4,Direct,North,1
103604,9,2,Paid Search,North,1
103605,2.5,1,Paid Search,North,0
103606,6,4,Paid Search,North,1
103607,6,2,Direct,South,1
103608,9,4,Paid Search,North,1
103609,4.5,1,Paid Search,North,0
103610,3.75,4,Paid Search,North,1
103611,3,3,Paid Search,North,1
103612,2.5,1,Paid Search,North,0
103613,5.25,2,Paid Search,North,0
103614,6,4,Paid Search,North,1
103615,4.5,1,Paid Search,North,0
103616,12,2,Direct,South,1
103617,15,2,Paid Search,South,1
103618,1.5,1,Paid Search,North,0
103619,7.5,4,Paid Search,South,1
103620,3,2,Paid Search,North,0
103621,5.25,3,Direct,South,1
103622,4.5,2,Paid Search,South,1
103623,12,2,Direct,North,1
103624,3,1,Paid Search,North,0
103625,4.5,4,Paid Search,North,1
103626,3.75,2,Paid Search,North,0
103627,1.5,1,Paid Search,South,1
103628,2.25,1,Paid Search,South,1
103629,10.5,4,Paid Search,North,1
103630,2.25,1,Direct,North,1
103631,6,4,Paid Search,South,1
103632,4.5,3,Paid Search,North,1
103633,3.75,1,Paid Search,North,0
103634,2.25,1,Paid Search,South,1
103635,6,4,Paid Search,South,1
103636,3,4,Direct,North,1
103637,6,1,Paid Search,North,0
103638,15,4,Paid Search,South,1
103639,3,3,Paid Search,North,1
103640,10.5,2,Paid Search,South,1
103641,4.5,1,Direct,North,1
103642,3.75,4,Direct,North,1
103643,3.75,2,Direct,South,1
103644,6,2,Paid Search,North,0
103645,4.5,1,Paid Search,North,0
103646,9,4,Direct,North,1
103647,7.5,2,Paid Search,South,1
103648,3,2,Paid Search,South,1
103649,6,3,Paid Search,North,1
103650,3,4,Direct,North,1
103651,12,1,Direct,North,1
103652,3,2,Paid Search,North,0
103653,6,1,Paid Search,North,0
103654,9,4,Paid Search,South,1
103655,6,3,Paid Search,North,1
103656,3.5,4,Paid Search,North,1
103657,3,4,Paid Search,North,1
103658,12,3,Paid Search,North,1
103659,7.5,1,Direct,South,1
103660,4.5,1,Paid Search,South,1
103661,3,4,Paid Search,South,1
103662,3,2,Paid Search,North,0
103663,5.25,2,Paid Search,North,0
103664,1.5,1,Paid Search,North,0
103665,1.5,1,Direct,South,1
103666,6,2,Direct,North,1
103667,7.5,2,Paid Search,North,1
103668,12,1,Direct,North,1
103669,3,4,Paid Search,South,1
103670,7.5,4,Paid Search,North,1
103671,6,3,Direct,South,1
103672,9,2,Direct,South,1
103673,15,4,Paid Search,South,1
103674,1.5,1,Paid Search,North,0
103675,5.25,2,Direct,North,1
103676,7.5,4,Paid Search,North,1
103677,6,4,Paid Search,North,1
103678,18,2,Paid Search,South,1
103679,6,4,Paid Search,North,1
103680,4.5,1,Paid Search,South,1
103681,1.5,1,Direct,North,1
103682,3,4,Paid Search,North,1
103683,3.75,3,Paid Search,North,1
103684,6,3,Paid Search,South,1
103685,9,3,Direct,North,1
103686,15,4,Paid Search,North,1
103687,2.5,1,Paid Search,North,0
103688,9,3,Paid Search,North,1
103689,2.25,1,Paid Search,South,1
103690,3,3,Paid Search,North,1
103691,3.75,3,Paid Search,South,1
103692,3.75,2,Direct,South,1
103693,6,1,Paid Search,South,1
103694,1.5,1,Paid Search,North,0
103695,6,2,Paid Search,North,0
103696,1.5,1,Paid Search,South,1
103697,3,3,Paid Search,North,1
103698,3,2,Paid Search,North,0
103699,4.5,2,Paid Search,North,0
103700,3.75,4,Direct,North,1
103701,3,4,Paid Search,North,1
103702,12,4,Paid Search,North,1
103703,6,2,Paid Search,North,0
103704,7.5,2,Direct,North,1
103705,6.75,1,Direct,North,1
103706,3.75,4,Paid Search,North,1
103707,12,2,Paid Search,South,1
103708,3,3,Paid Search,North,1
103709,2.25,1,Paid Search,North,0
103710,2.25,1,Paid Search,South,1
103711,4.5,3,Paid Search,North,1
103712,1.5,1,Direct,North,1
103713,5.25,4,Paid Search,North,1
103714,2.25,1,Paid Search,North,0
103715,15,2,Paid Search,North,1
103716,7.5,4,Paid Search,North,1
103717,7.5,2,Paid Search,South,1
103718,4.5,2,Paid Search,North,0
103719,6,2,Paid Search,South,1
103720,5,4,Paid Search,South,1
103721,2.25,1,Paid Search,North,0
103722,1.5,1,Direct,North,1
103723,3,2,Paid Search,North,0
103724,2.25,1,Paid Search,North,0
103725,6.75,3,Paid Search,South,1
103726,1.5,1,Paid Search,South,1
103727,3.75,2,Paid Search,South,1
103728,4.5,4,Paid Search,North,1
103729,12,3,Direct,North,1
103730,6,4,Direct,South,1
103731,6,2,Paid Search,North,0
103732,6,4,Paid Search,South,1
103733,2,1,Paid Search,North,0
103734,6,4,Paid Search,South,1
103735,1,1,Paid Search,North,0
103736,9,2,Paid Search,South,1
103737,6,4,Paid Search,North,1
103738,4.5,4,Paid Search,South,1
103739,1.5,1,Paid Search,North,0
103740,7.5,4,Direct,North,1
103741,6,3,Paid Search,South,1
103742,2.5,1,Paid Search,North,0
103743,5.25,3,Paid Search,North,1
103744,6,4,Paid Search,North,1
103745,9.75,4,Paid Search,North,1
103746,3.25,1,Direct,South,1
103747,3.75,4,Paid Search,North,1
103748,3,1,Paid Search,South,1
103749,5.25,3,Paid Search,North,1
103750,3.75,2,Paid Search,South,1
103751,1.5,1,Paid Search,South,1
103752,4.5,2,Paid Search,North,0
103753,3,4,Direct,South,1
103754,7.5,2,Paid Search,North,1
103755,3,4,Direct,North,1
103756,6,4,Paid Search,North,1
103757,1.5,1,Paid Search,North,0
103758,3.75,4,Paid Search,South,1
103759,6,2,Paid Search,South,1
103760,3,3,Paid Search,North,1
103761,3.75,4,Paid Search,North,1
103762,4.5,4,Paid Search,North,1
103763,3,3,Paid Search,North,1
103764,5.25,4,Paid Search,North,1
103765,6,3,Paid Search,North,1
103766,3,3,Paid Search,South,1
103767,7.5,4,Paid Search,South,1
103768,2.5,1,Paid Search,North,0
103769,3,4,Paid Search,North,1
103770,3,4,Paid Search,South,1
103771,6,4,Paid Search,South,1
103772,9,2,Direct,South,1
103773,5.25,4,Paid Search,North,1
103774,6,4,Paid Search,North,1
103775,3,4,Paid Search,South,1
103776,6,4,Paid Search,North,1
103777,9,4,Paid Search,North,1
103778,4.5,1,Paid Search,North,0
103779,9,2,Paid Search,North,1
103780,4.5,4,Direct,South,1
103781,9.75,2,Paid Search,South,1
103782,6,4,Paid Search,North,1
103783,3,2,Direct,South,1
103784,3,2,Paid Search,North,0
103785,5,4,Paid Search,North,1
103786,4.5,2,Direct,North,1
103787,5.5,4,Paid Search,South,1
103788,12,3,Paid Search,North,1
103789,12,4,Direct,North,1
103790,10,3,Direct,North,1
103791,5.25,4,Direct,South,1
103792,6,4,Paid Search,South,1
103793,1.5,1,Paid Search,North,0
103794,6,4,Paid Search,South,1
103795,6,3,Paid Search,North,1
103796,2.25,1,Paid Search,South,1
103797,4.5,4,Paid Search,North,1
103798,3,4,Paid Search,South,1
103799,6,4,Paid Search,North,1
103800,2.25,1,Paid Search,North,0
103801,6,4,Direct,North,1
103802,4.5,4,Paid Search,South,1
103803,5,4,Paid Search,North,1
103804,3,4,Paid Search,North,1
103805,3,2,Paid Search,North,0
103806,9,1,Paid Search,South,1
103807,1.5,1,Paid Search,South,1
103808,3,4,Paid Search,North,1
103809,10.5,2,Paid Search,North,1
103810,3.75,1,Paid Search,South,1
103811,2,1,Direct,South,1
103812,1.5,1,Paid Search,South,1
103813,9,4,Paid Search,North,1
103814,12,4,Paid Search,South,1
103815,12,4,Paid Search,North,1
103816,9,2,Paid Search,South,1
103817,1.5,1,Paid Search,North,0
103818,1.5,1,Paid Search,North,0
103819,9,3,Direct,South,1
103820,4.5,3,Paid Search,North,1
103821,3,2,Paid Search,South,1
103822,3,1,Paid Search,South,1
103823,9,2,Paid Search,South,1
103824,2,1,Paid Search,North,0
103825,4.5,2,Paid Search,South,1
103826,5.25,3,Paid Search,North,1
103827,4.5,4,Paid Search,North,1
103828,4.5,2,Direct,South,1
103829,9,4,Paid Search,South,1
103830,12,4,Direct,North,1
103831,6,2,Direct,North,1
103832,4.5,3,Paid Search,North,1
103833,11.25,4,Direct,South,1
103834,6,4,Paid Search,South,1
103835,3.75,3,Paid Search,South,1
103836,3,4,Paid Search,North,1
103837,3,2,Paid Search,North,0
103838,1,1,Paid Search,North,0
103839,6,4,Paid Search,North,1
103840,6,3,Paid Search,North,1
103841,9,2,Paid Search,North,1
103842,5.25,2,Paid Search,South,1
103843,4.5,4,Direct,North,1
103844,6,4,Direct,North,1
103845,4.5,4,Paid Search,North,1
103846,5.25,3,Paid Search,South,1
103847,4.5,4,Paid Search,South,1
103848,6,2,Paid Search,North,0
103849,2.25,1,Paid Search,South,1
103850,3,4,Paid Search,North,1
103851,5,2,Paid Search,North,0
103852,6,4,Paid Search,South,1
103853,3.75,4,Paid Search,North,1
103854,4.5,4,Paid Search,North,1
103855,9,2,Paid Search,South,1
103856,6,3,Paid Search,North,1
103857,2.5,1,Direct,North,1
103858,3.75,2,Paid Search,North,0
103859,3.75,2,Paid Search,South,1
103860,2.25,1,Paid Search,North,0
103861,6,2,Paid Search,North,0
103862,4.5,2,Direct,North,1
103863,6,4,Paid Search,North,1
103864,6.75,2,Paid Search,North,1
103865,2.5,1,Paid Search,South,1
103866,3.75,4,Paid Search,South,1
103867,4.5,1,Paid Search,North,0
103868,3,4,Paid Search,South,1
103869,9,2,Direct,South,1
103870,3,4,Paid Search,North,1
103871,9,4,Paid Search,South,1
103872,1.5,1,Paid Search,North,0
103873,6,1,Direct,North,1
103874,3.75,1,Paid Search,North,0
103875,3,2,Paid Search,South,1
103876,2.75,1,Paid Search,North,0
103877,4.5,4,Paid Search,South,1
103878,9,2,Paid Search,North,1
103879,2.25,1,Paid Search,South,1
103880,7.5,3,Paid Search,South,1
103881,6,3,Paid Search,South,1
103882,6,4,Paid Search,South,1
103883,7.5,4,Paid Search,North,1
103884,4.5,4,Paid Search,North,1
103885,6,3,Paid Search,South,1
103886,3,4,Direct,North,1
103887,6,3,Direct,North,1
103888,12,2,Direct,South,1
103889,9,4,Paid Search,North,1
103890,7,4,Paid Search,South,1
103891,6.75,4,Direct,North,1
103892,3.75,4,Paid Search,North,1
103893,3,4,Paid Search,North,1
103894,9,4,Paid Search,South,1
103895,4.5,3,Paid Search,North,1
103896,9,2,Paid Search,South,1
103897,5.25,4,Paid Search,North,1
103898,3,2,Paid Search,South,1
103899,3.75,4,Paid Search,North,1
103900,4.5,3,Paid Search,South,1
103901,4,4,Paid Search,South,1
103902,5,4,Paid Search,South,1
103903,9,4,Paid Search,South,1
103904,3.75,2,Paid Search,North,0
103905,6,1,Paid Search,North,0
103906,3,2,Paid Search,South,1
103907,5.25,2,Paid Search,South,1
103908,9,2,Direct,South,1
103909,3.75,2,Paid Search,North,0
103910,2.25,1,Paid Search,North,0
103911,9,4,Paid Search,North,1
103912,6,4,Paid Search,South,1
103913,7.5,4,Paid Search,South,1
103914,2.75,1,Direct,North,1
103915,6,2,Direct,North,1
103916,12,2,Direct,North,1
103917,2.5,1,Paid Search,North,0
103918,1.5,1,Paid Search,North,0
103919,6,1,Paid Search,North,0
103920,6,2,Paid Search,North,0
103921,4.5,2,Paid Search,North,0
103922,12,1,Paid Search,North,1
103923,2.25,1,Paid Search,South,1
103924,3,4,Paid Search,South,1
103925,6,1,Paid Search,South,1
103926,3,2,Paid Search,North,0
103927,4.5,4,Paid Search,North,1
103928,12,4,Paid Search,North,1
103929,7.5,4,Paid Search,North,1
103930,3,2,Paid Search,North,0
103931,6,1,Paid Search,North,0
103932,2.25,1,Paid Search,North,0
103933,2.25,1,Paid Search,South,1
103934,3,4,Paid Search,North,1
103935,3,1,Paid Search,North,0
103936,7.5,3,Paid Search,North,1
103937,2.25,1,Paid Search,South,1
103938,1.5,1,Paid Search,North,0
103939,15,4,Direct,North,1
103940,6,4,Paid Search,South,1
103941,3,3,Paid Search,South,1
103942,2.5,1,Paid Search,South,1
103943,6,2,Paid Search,North,0
103944,1,1,Paid Search,South,1
103945,3.75,1,Paid Search,North,0
103946,12,1,Paid Search,North,1
103947,6,4,Paid Search,North,1
103948,3,4,Paid Search,North,1
103949,4.5,1,Paid Search,North,0
103950,6,4,Paid Search,South,1
103951,4.5,3,Direct,South,1
103952,9,1,Direct,South,1
103953,6,4,Paid Search,South,1
103954,9,2,Paid Search,North,1
103955,3,4,Paid Search,North,1
103956,6,4,Paid Search,North,1
103957,7.5,4,Paid Search,North,1
103958,2.25,1,Paid Search,South,1
103959,7,2,Paid Search,South,1
103960,6,4,Paid Search,North,1
103961,1.5,1,Paid Search,South,1
103962,5.25,4,Paid Search,North,1
103963,3.75,2,Paid Search,South,1
103964,6,2,Paid Search,South,1
103965,1.5,1,Direct,South,1
103966,7.5,1,Paid Search,North,1
103967,6.75,2,Paid Search,North,1
103968,3.75,2,Paid Search,North,0
103969,10.5,4,Paid Search,South,1
103970,2.75,1,Paid Search,North,0
103971,3.75,2,Direct,North,1
103972,6,4,Paid Search,North,1
103973,6,4,Paid Search,North,1
103974,15,4,Direct,North,1
103975,7.5,2,Paid Search,North,1
103976,6,3,Paid Search,South,1
103977,1.5,1,Paid Search,South,1
103978,4.5,2,Direct,North,1
103979,6,4,Paid Search,North,1
103980,3.75,2,Paid Search,South,1
103981,7.5,2,Paid Search,South,1
103982,12,2,Direct,South,1
103983,5.25,1,Paid Search,North,0
103984,9,2,Paid Search,South,1
103985,6,2,Paid Search,South,1
103986,3.75,3,Paid Search,North,1
103987,10.5,1,Direct,South,1
103988,3.25,4,Paid Search,South,1
103989,6,2,Paid Search,North,0
103990,6,2,Paid Search,North,0
103991,3,1,Direct,South,1
103992,3.75,4,Paid Search,North,1
103993,4.5,4,Paid Search,South,1
103994,9,3,Paid Search,North,1
103995,3,3,Paid Search,North,1
103996,3,4,Paid Search,South,1
103997,7.5,4,Paid Search,North,1
103998,3,4,Paid Search,North,1
103999,11.25,4,Paid Search,North,1
104000,11.25,4,Paid Search,South,1
104001,1.5,1,Paid Search,North,0
104002,12,2,Paid Search,South,1
104003,3,3,Direct,South,1
104004,10.5,4,Paid Search,South,1
104005,6,4,Paid Search,South,1
104006,9,4,Direct,South,1
104007,6,4,Paid Search,South,1
104008,9,2,Paid Search,South,1
104009,3,4,Paid Search,South,1
104010,7.5,2,Paid Search,North,1
104011,3,1,Paid Search,South,1
104012,12,4,Direct,South,1
104013,3,1,Paid Search,North,0
104014,6,4,Paid Search,North,1
104015,3.75,4,Paid Search,South,1
104016,6,2,Paid Search,North,0
104017,6,4,Paid Search,North,1
104018,7.5,3,Direct,South,1
